triplet_id,language,category,flattening,model,condition,sim_anchor_near,sim_anchor_far,cos_gap,correct
hi_kin2_009,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9665625691413879,0.9659837484359741,0.0005788207054138184,1
hi_kin2_010,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8714029788970947,0.9049618244171143,-0.03355884552001953,0
hi_kin2_011,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9791025519371033,0.9772998690605164,0.001802682876586914,1
hi_kin2_012,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9576029777526855,0.9574272036552429,0.00017577409744262695,1
hi_kin2_013,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9941619634628296,0.997567355632782,-0.0034053921699523926,0
hi_kin2_014,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9597505331039429,0.9616339206695557,-0.001883387565612793,0
hi_kin2_015,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9276634454727173,0.9883015155792236,-0.06063807010650635,0
hi_kin2_016,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9467236995697021,0.9370828866958618,0.009640812873840332,1
hi_kin2_017,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9964584112167358,0.9865189790725708,0.009939432144165039,1
hi_kin2_018,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9943249225616455,0.972579836845398,0.02174508571624756,1
hi_kin2_019,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9340232014656067,0.9964956045150757,-0.062472403049468994,0
hi_kin2_020,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8653672337532043,0.9745427370071411,-0.10917550325393677,0
hi_kin2_021,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9563614130020142,0.9898430109024048,-0.033481597900390625,0
hi_kin2_022,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9101041555404663,0.7817473411560059,0.12835681438446045,1
hi_kin2_023,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8596010208129883,0.9873489737510681,-0.12774795293807983,0
hi_kin2_024,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9883129596710205,0.9743690490722656,0.013943910598754883,1
hi_kin2_026,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9873082637786865,0.9526599049568176,0.034648358821868896,1
hi_kin2_027,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9438911080360413,0.935229480266571,0.008661627769470215,1
hi_kin2_028,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9909775257110596,0.9168456792831421,0.07413184642791748,1
hi_kin2_029,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8773987293243408,0.9332942366600037,-0.05589550733566284,0
hi_kin2_030,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.858418345451355,0.9439204335212708,-0.08550208806991577,0
hi_kin2_031,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9827523231506348,0.9921749234199524,-0.009422600269317627,0
hi_kin2_032,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9794225692749023,0.8995224237442017,0.07990014553070068,1
hi_kin2_033,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9346033930778503,0.9192236661911011,0.015379726886749268,1
hi_kin2_034,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9923184514045715,0.9872838854789734,0.0050345659255981445,1
hi_kin2_035,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9846770763397217,0.9543361067771912,0.030340969562530518,1
hi_kin2_036,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9530161023139954,0.9909055233001709,-0.03788942098617554,0
hi_kin2_037,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9023975133895874,0.9334290623664856,-0.031031548976898193,0
hi_kin2_038,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.6902800798416138,0.9418010711669922,-0.2515209913253784,0
hi_kin2_041,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9795669317245483,0.9860178828239441,-0.006450951099395752,0
hi_kin2_042,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.960626482963562,0.9981310367584229,-0.03750455379486084,0
hi_kin2_043,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.992375910282135,0.9408847093582153,0.05149120092391968,1
hi_kin2_044,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8272099494934082,0.9068435430526733,-0.07963359355926514,0
hi_kin2_046,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8877931833267212,0.9639734625816345,-0.07618027925491333,0
hi_kin2_047,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.7784377336502075,0.9418269395828247,-0.1633892059326172,0
hi_kin2_048,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8335062861442566,0.9300485253334045,-0.09654223918914795,0
hi_kin2_049,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8805208802223206,0.8622713088989258,0.018249571323394775,1
hi_kin2_050,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9669677019119263,0.9703887104988098,-0.003421008586883545,0
hi_kin2_051,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9411560297012329,0.8981854319572449,0.04297059774398804,1
hi_kin2_052,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9845510721206665,0.9124900698661804,0.07206100225448608,1
hi_kin2_054,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9863913059234619,0.9257091283798218,0.06068217754364014,1
hi_kin2_055,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.748921811580658,0.9079166650772095,-0.1589948534965515,0
hi_kin2_056,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.958503007888794,0.949246883392334,0.009256124496459961,1
hi_kin2_057,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9793704152107239,0.8694960474967957,0.10987436771392822,1
hi_kin2_058,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9377906322479248,0.9365315437316895,0.0012590885162353516,1
hi_kin2_059,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8910227417945862,0.9083514213562012,-0.01732867956161499,0
hi_kin2_060,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9739378690719604,0.9222227334976196,0.05171513557434082,1
hi_kin2_062,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9324910640716553,0.9455780982971191,-0.013087034225463867,0
hi_kin2_063,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8611361384391785,0.7249636054039001,0.13617253303527832,1
hi_kin2_064,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8844543695449829,0.9248359203338623,-0.040381550788879395,0
hi_kin2_065,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9879008531570435,0.9974852204322815,-0.009584367275238037,0
hi_kin2_066,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9744472503662109,0.9166370630264282,0.057810187339782715,1
hi_kin2_067,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9726712107658386,0.9885933995246887,-0.015922188758850098,0
hi_kin2_068,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.7907634973526001,0.9045617580413818,-0.11379826068878174,0
hi_kin2_070,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9575762152671814,0.994810163974762,-0.037233948707580566,0
hi_kin2_071,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9536712765693665,0.9641145467758179,-0.010443270206451416,0
hi_kin2_072,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9941343665122986,0.9784592390060425,0.015675127506256104,1
hi_kin2_073,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8344014883041382,0.8746254444122314,-0.04022395610809326,0
hi_kin2_074,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9919353723526001,0.7997241020202637,0.19221127033233643,1
hi_kin2_075,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8602612614631653,0.9083923101425171,-0.04813104867935181,0
hi_kin2_076,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9944153428077698,0.9081504344940186,0.08626490831375122,1
hi_kin2_077,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9814190864562988,0.8622069954872131,0.1192120909690857,1
hi_kin2_079,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9945791959762573,0.987789511680603,0.006789684295654297,1
hi_kin2_080,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.7645195126533508,0.9904901385307312,-0.22597062587738037,0
hi_kin2_081,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8082029819488525,0.8676961660385132,-0.059493184089660645,0
hi_kin2_082,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9963681697845459,0.8668206334114075,0.12954753637313843,1
hi_kin2_083,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9156606197357178,0.9591060876846313,-0.043445467948913574,0
hi_kin2_084,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9891281127929688,0.9552563428878784,0.03387176990509033,1
hi_kin2_085,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9830483198165894,0.8718200922012329,0.11122822761535645,1
hi_kin2_086,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9954430460929871,0.9271395206451416,0.06830352544784546,1
hi_kin2_087,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9016119241714478,0.9101744294166565,-0.00856250524520874,0
hi_kin2_088,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.5855931043624878,0.9150747060775757,-0.3294816017150879,0
hi_kin2_089,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9602220058441162,0.9855436086654663,-0.025321602821350098,0
hi_kin2_090,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9830663204193115,0.9910707473754883,-0.008004426956176758,0
hi_kin2_091,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9939867258071899,0.9250904321670532,0.06889629364013672,1
hi_kin2_092,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9605852961540222,0.9891539216041565,-0.028568625450134277,0
hi_kin2_093,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9789937138557434,0.855147123336792,0.12384659051895142,1
hi_kin2_094,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8204438090324402,0.9474254846572876,-0.1269816756248474,0
hi_kin2_095,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.874680757522583,0.9963166117668152,-0.12163585424423218,0
hi_kin2_100,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9569621086120605,0.9108930826187134,0.04606902599334717,1
hi_kin2_101,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9530843496322632,0.9437713027000427,0.009313046932220459,1
hi_kin2_102,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9846349358558655,0.8210409879684448,0.16359394788742065,1
hi_kin2_103,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9272975921630859,0.9791420102119446,-0.05184441804885864,0
hi_kin2_106,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9586564302444458,0.9603612422943115,-0.0017048120498657227,0
hi_kin2_107,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9312053918838501,0.8889926075935364,0.04221278429031372,1
hi_kin2_108,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.8820856809616089,0.9738349318504333,-0.09174925088882446,0
hi_kin2_109,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.9847638607025146,0.9752697944641113,0.00949406623840332,1
hi_kin2_110,hindi,kinship_paternal_maternal,strong,MiniLM-multi,native,0.666683554649353,0.8933103084564209,-0.22662675380706787,0
hi_age2_001,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9896817803382874,0.9360665082931519,0.0536152720451355,1
hi_age2_002,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9674731492996216,0.9747037887573242,-0.007230639457702637,0
hi_age2_003,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9964999556541443,0.9701221585273743,0.02637779712677002,1
hi_age2_004,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9959776401519775,0.9543448686599731,0.041632771492004395,1
hi_age2_005,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9769477844238281,0.9532949924468994,0.02365279197692871,1
hi_age2_006,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9736858010292053,0.9638241529464722,0.009861648082733154,1
hi_age2_007,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9942420721054077,0.9543808698654175,0.039861202239990234,1
hi_age2_008,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.910698413848877,0.9522595405578613,-0.041561126708984375,0
hi_age2_009,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9955399036407471,0.9569940567016602,0.038545846939086914,1
hi_age2_010,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9787291288375854,0.9504938125610352,0.028235316276550293,1
hi_age2_011,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.8093888759613037,0.9713072776794434,-0.16191840171813965,0
hi_age2_012,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9945126175880432,0.9500181674957275,0.044494450092315674,1
hi_age2_013,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9373470544815063,0.9254561066627502,0.011890947818756104,1
hi_age2_014,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9989346265792847,0.9634057283401489,0.03552889823913574,1
hi_age2_015,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9977759718894958,0.9591479897499084,0.0386279821395874,1
hi_age2_016,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9910373091697693,0.9566673636436462,0.03436994552612305,1
hi_age2_017,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9960036277770996,0.9566260576248169,0.039377570152282715,1
hi_age2_018,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9687986373901367,0.9523886442184448,0.016409993171691895,1
hi_age2_019,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9893060326576233,0.9565373659133911,0.03276866674423218,1
hi_age2_020,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.8336836099624634,0.9656482338905334,-0.13196462392807007,0
hi_age2_021,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.6765472888946533,0.9574503898620605,-0.2809031009674072,0
hi_age2_022,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9817383289337158,0.9424164295196533,0.0393218994140625,1
hi_age2_023,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9921802282333374,0.9545114636421204,0.03766876459121704,1
hi_age2_025,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9701622724533081,0.9745018482208252,-0.00433957576751709,0
hi_age2_026,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9944466352462769,0.9340126514434814,0.06043398380279541,1
hi_age2_027,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9938291311264038,0.9649022817611694,0.028926849365234375,1
hi_age2_028,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9219343066215515,0.9446283578872681,-0.022694051265716553,0
hi_age2_029,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9888440370559692,0.9698396325111389,0.019004404544830322,1
hi_age2_030,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9972381591796875,0.9649566411972046,0.03228151798248291,1
hi_age2_032,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9986587166786194,0.9721717834472656,0.02648693323135376,1
hi_age2_034,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9316765069961548,0.9463740587234497,-0.014697551727294922,0
hi_age2_035,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9966732859611511,0.9527199268341064,0.04395335912704468,1
hi_age2_036,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9810898303985596,0.9586358070373535,0.022454023361206055,1
hi_age2_038,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.8644787073135376,0.954479455947876,-0.09000074863433838,0
hi_age2_039,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9961559772491455,0.9524435997009277,0.04371237754821777,1
hi_age2_040,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9494500160217285,0.9639920592308044,-0.014542043209075928,0
hi_age2_041,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.8802983164787292,0.9698722958564758,-0.08957397937774658,0
hi_age2_042,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9477723836898804,0.959100604057312,-0.01132822036743164,0
hi_age2_043,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9157705903053284,0.9480003118515015,-0.032229721546173096,0
hi_age2_044,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9957761764526367,0.9713224172592163,0.02445375919342041,1
hi_age2_046,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9677751660346985,0.9234784841537476,0.04429668188095093,1
hi_age2_047,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9948605298995972,0.9787535667419434,0.01610696315765381,1
hi_age2_048,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9057024121284485,0.9379291534423828,-0.032226741313934326,0
hi_age2_050,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.950534999370575,0.9367269277572632,0.013808071613311768,1
hi_age2_051,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9526774287223816,0.9463858008384705,0.006291627883911133,1
hi_age2_054,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9717673659324646,0.951011061668396,0.020756304264068604,1
hi_age2_055,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9860524535179138,0.9609267711639404,0.02512568235397339,1
hi_age2_056,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9589591026306152,0.9539825320243835,0.0049765706062316895,1
hi_age2_057,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.8957235217094421,0.9398978352546692,-0.04417431354522705,0
hi_age2_058,hindi,kinship_relative_age,partial,MiniLM-multi,native,0.9935193061828613,0.9694132208824158,0.024106085300445557,1
